#Station Number    Run    Start    End    Run Type    antennaIceA#I1    antennaIceB#I1    opIceA#I1    opIceB#I1    attIceA#I1    attIceB#I1    Run_Start_Type    Run_End_Type    enableExtTrigger#I1    Quality    aComment    uComment
ARA03  10155   1517980554   1518002155       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10156   1518002157   1518006105       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10157   1518006106   1518027707       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10158   1518027708   1518049309       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10160   1518050342   1518054904       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10161   1518054906   1518076507       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10162   1518076509   1518098110       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10163   1518098112   1518119713       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10165   1518120749   1518142350       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10166   1518142352   1518163953       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10167   1518163955   1518185556       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10168   1518185558   1518206162       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10170   1518207172   1518217189       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10171   1518217191   1518238792       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10172   1518238794   1518260395       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10173   1518260397   1518269201       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10175   1518270237   1518291838       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10176   1518291840   1518313441       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10177   1518313443   1518335044       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10178   1518335046   1518356647       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10180   1518357685   1518379202       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10181   1518379203   1518400804       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10182   1518400805   1518422406       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10183   1518422408   1518443352       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10185   1518444388   1518465989       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10186   1518465991   1518487592       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10187   1518487594   1518509195       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10188   1518509197   1518530798       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10190   1518531835   1518553436       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA03  10191   1518553438   1518575039       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
